,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
10,4127,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-and-dairy-products-produced-est-1874-may-contain-listeria-monocytogenes,Certain cheese and dairy products produced by EST. 1874 may contain Listeria monocytogenes,"Certain cheese and dairy products produced by EST. 1874 may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
December 17, 2011
Type of communication:
Recall
Alert sub-type:…",2011-12-17,Microbiological - Listeria,Retail,3903052 Canada Inc.,"Ontario, Quebec",Class 1
26,4128,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-various-mushrooms,Undeclared sulphites in various mushrooms,"Undeclared sulphites in various mushrooms      
       
  
                        
             
Starting date:
December 16, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Sulphites
Hazard…",2011-12-16,Allergen - Sulphites,Retail,Nishimoto Trading Co. Ltd.,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec",Class 3
27,4129,https://recalls-rappels.canada.ca/en/alert-recall/certain-euromax-foods-brand-vacuum-packaged-smoked-fish-products-may-contain-dangerous,Certain Euromax Foods brand vacuum packaged smoked fish products may contain dangerous bacteria,"Certain Euromax Foods brand vacuum packaged smoked fish products may contain dangerous bacteria      
       
  
                        
             
Starting date:
December 16, 2011
Type of communication:
Recall
Alert sub-type:…",2011-12-16,Microbiological - Clostridium botulinum,Retail,Euromax Foods,Ontario,Class 1
28,4130,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sesame-and-sulphites-xiangxiangzui-brand-dried-bean-curd-instant-dried-tofu,Undeclared sesame and sulphites in Xiangxiangzui brand Dried Bean Curd (instant dried tofu),"Undeclared sesame and sulphites in Xiangxiangzui brand Dried Bean Curd (instant dried tofu)      
       
  
                        
             
Starting date:
December 15, 2011
Type of communication:
Recall
Alert sub-type:…",2011-12-15,"Allergen - Sesame Seeds, Allergen - Sulphites",Retail,Kam Wah Resources Co. Ltd.,Ontario,Class 3
29,4131,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-table-talk-brand-chicken-noodle-soup-mix,Undeclared egg in certain Table Talk brand Chicken Noodle Soup Mix,"Undeclared egg in certain Table Talk brand Chicken Noodle Soup Mix      
       
  
                        
             
Starting date:
December 15, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2011-12-15,Allergen - Egg,Retail,Associated Brands,National,Class 2
30,4132,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-fish-and-shrimp-certain-nonghyup-arumchan-and-nonghyup-suncheon-brand,Undeclared fish and shrimp in certain Nonghyup Arumchan and Nonghyup Suncheon brand Kimchi products,"Undeclared fish and shrimp in certain Nonghyup Arumchan and Nonghyup Suncheon brand Kimchi products      
       
  
                        
             
Starting date:
December 15, 2011
Type of communication:
Recall
Alert sub-…",2011-12-15,"Allergen - Crustacean/Shellfish, Allergen - Fish",Retail,Korea Food Trading,Ontario,Class 1
31,4134,https://recalls-rappels.canada.ca/en/alert-recall/certain-sparkling-wine-may-contain-pieces-glass,Certain sparkling wine may contain pieces of glass,"Certain sparkling wine may contain pieces of glass      
       
  
                        
             
Starting date:
December 12, 2011
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous Material…",2011-12-12,Extraneous Material,Retail,Vincor International Inc.,Ontario,Class 2
32,4135,https://recalls-rappels.canada.ca/en/alert-recall/certain-bos-brand-refrigerated-vacuum-packed-smoked-fish-products-without-best-dates,Certain Bos brand refrigerated vacuum packed smoked fish products without best before dates may contain dangerous bacteria,"Certain Bos brand refrigerated vacuum packed smoked fish products without best before dates may contain dangerous bacteria      
       
  
                        
             
Starting date:
December 12, 2011
Type of…",2011-12-12,Microbiological - Clostridium botulinum,Retail,Bos Smokes Fish Inc.,Ontario,Class 1
33,4136,https://recalls-rappels.canada.ca/en/alert-recall/certain-sliced-mushrooms-may-contain-listeria-monocytogenes,Certain Sliced Mushrooms may contain Listeria monocytogenes,"Certain Sliced Mushrooms may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
December 10, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert
Subcategory:…",2011-12-10,Microbiological - Listeria,Retail,Greenwood Mushroom Farm,Ontario,Class 1
34,4137,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-get-fresh-brand-veggie-tray,Undeclared egg in certain Get Fresh brand Veggie Tray,"Undeclared egg in certain Get Fresh brand Veggie Tray      
       
  
                        
             
Starting date:
December 10, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Egg…",2011-12-10,Allergen - Egg,Retail,Fresh Direct Foods (2010) Ltd.,"Alberta, Manitoba, Saskatchewan",Class 3
35,4138,https://recalls-rappels.canada.ca/en/alert-recall/certain-bos-brand-herring-fillets-may-contain-dangerous-bacteria,Certain Bos brand Herring Fillets may contain dangerous bacteria,"Certain Bos brand Herring Fillets may contain dangerous bacteria      
       
  
                        
             
Starting date:
December 10, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert
Subcategory…",2011-12-10,Microbiological - Clostridium botulinum,Retail,Ramaker's Imports,Ontario,Class 1
36,4139,https://recalls-rappels.canada.ca/en/alert-recall/certain-fontaine-sante-brand-salads-may-contain-listeria-monocytogenes,Certain Fontaine Santé brand salads may contain Listeria monocytogenes,"Certain Fontaine Santé brand salads may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
December 10, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert…",2011-12-10,Microbiological - Listeria,Retail,Aliments Fontaine Santé Inc.,"Ontario, Quebec",Class 1
37,4140,https://recalls-rappels.canada.ca/en/alert-recall/certain-berthelet-brand-tex-mex-salad-dressing-dip-and-marinade-being-recalled-due,"Certain Berthelet brand Tex-Mex Salad Dressing, Dip And Marinade is being recalled due to a microbiological issue","Certain Berthelet brand Tex-Mex Salad Dressing, Dip And Marinade is being recalled due to a microbiological issue      
       
  
                        
             
Starting date:
December 9, 2011
Type of communication:
Recall…",2011-12-09,Microbiological - Non harmful (Quality/Spoilage),Retail,Les Produits Alimentaires Berthelet Inc.,Quebec,Class 3
38,4141,https://recalls-rappels.canada.ca/en/alert-recall/various-brand-cheese-products-may-contain-pieces-glass,Various brand cheese products may contain pieces of glass,"Various brand cheese products may contain pieces of glass      
       
  
                        
             
Starting date:
December 9, 2011
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2011-12-09,Extraneous Material,Retail,Parmalat Canada Inc.,National,Class 2
39,4143,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-private-stock-chef-robert-brand-mustard,Undeclared sulphites in certain Private Stock Chef Robert brand mustard,"Undeclared sulphites in certain Private Stock Chef Robert brand mustard      
       
  
                        
             
Starting date:
December 6, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2011-12-06,Allergen - Sulphites,Retail,Private Stock Sauce Company,Ontario,Class 3
40,4144,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-peanut-certain-kawartha-brand-ice-cream,Undeclared peanut in certain Kawartha brand ice cream,"Undeclared peanut in certain Kawartha brand ice cream      
       
  
                        
             
Starting date:
December 6, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2011-12-06,Allergen - Peanut,Retail,Kawartha Dairy Ltd.,Ontario,Class 2
41,4145,https://recalls-rappels.canada.ca/en/alert-recall/certain-national-brand-blackcurrant-jam-are-being-recalled-due-chemical-additives,Certain National brand Blackcurrant Jam are being recalled due to chemical additives,"Certain National brand Blackcurrant Jam are being recalled due to chemical additives      
       
  
                        
             
Starting date:
December 5, 2011
Type of communication:
Recall
Alert sub-type:
Notification…",2011-12-05,Chemical,Retail,Pak National Foods Ltd.,"Alberta, British Columbia, Ontario",Class 3
42,4146,https://recalls-rappels.canada.ca/en/alert-recall/certain-ocean-spray-brand-dried-cranberries-may-contain-extraneous-material,Certain Ocean Spray brand dried cranberries may contain extraneous material,"Certain Ocean Spray brand dried cranberries may contain extraneous material      
       
  
                        
             
Starting date:
December 2, 2011
Type of communication:
Recall
Alert sub-type:
Notification…",2011-12-02,Extraneous Material,Warehouse,Golden Boy Foods,British Columbia,Class 2
43,4147,https://recalls-rappels.canada.ca/en/alert-recall/tropik-splash-brand-lemonade-may-contain-harmful-glass-fragments,Tropik Splash brand Lemonade may contain harmful glass fragments,"Tropik Splash brand Lemonade may contain harmful glass fragments      
       
  
                        
             
Starting date:
December 2, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert
Subcategory…",2011-12-02,Extraneous Material,Retail,Propack Foods Inc.,National,Class 1
44,4148,https://recalls-rappels.canada.ca/en/alert-recall/certain-fontaine-sante-brand-sal-couscous-royale-royal-couscous-salad-may-contain,Certain Fontaine Santé brand 'Sal-Couscous Royale' (Royal Couscous Salad) may contain Listeria monocytogenes,"Certain Fontaine Santé brand 'Sal-Couscous Royale' (Royal Couscous Salad) may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
December 1, 2011
Type of communication:…",2011-12-01,Microbiological - Listeria,Retail,Aliments Fontaine Santé Inc.,"Ontario, Quebec",Class 1
45,4149,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-irresistibles-gluten-free-brand-products,Undeclared gluten in certain Irresistibles Gluten-Free brand products,"Undeclared gluten in certain Irresistibles Gluten-Free brand products      
       
  
                        
             
Starting date:
November 29, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2011-11-29,Allergen - Gluten,Retail,Metro Ontario Inc.,"Ontario, Quebec",Class 2
46,4150,https://recalls-rappels.canada.ca/en/alert-recall/milford-bay-trout-farm-inc-smoked-trout-filet-may-contain-dangerous-bacteria,Milford Bay Trout Farm Inc. Smoked Trout Filet may contain dangerous bacteria,"Milford Bay Trout Farm Inc. Smoked Trout Filet may contain dangerous bacteria      
       
  
                        
             
Starting date:
November 27, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2011-11-27,Microbiological - Clostridium botulinum,Retail,Milford Bay Trout Farm Inc.,Ontario,Class 1
47,4151,https://recalls-rappels.canada.ca/en/alert-recall/certain-domaine-oulivie-brand-lucque-olives-pays-may-contain-dangerous-bacteria,Certain Domaine de l'Oulivie brand Lucque Olives de Pays may contain dangerous bacteria,"Certain Domaine de l'Oulivie brand Lucque Olives de Pays may contain dangerous bacteria      
       
  
                        
             
Starting date:
November 25, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-25,Microbiological - Clostridium botulinum,Retail,Marché Transatlantique Inc.,Quebec,Class 1
48,4152,https://recalls-rappels.canada.ca/en/alert-recall/certain-aquafuchsia-brand-alfalfa-sprouts-are-being-recalled-due-microbiological-issue,Certain Aquafuchsia brand alfalfa sprouts are being recalled due to a microbiological issue,"Certain Aquafuchsia brand alfalfa sprouts are being recalled due to a microbiological issue      
       
  
                        
             
Starting date:
November 25, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-25,Microbiological - Non harmful (Quality/Spoilage),Retail,Les Aliments Aquafuchsia,"Ontario, Quebec",Class 3
49,4154,https://recalls-rappels.canada.ca/en/alert-recall/certain-woody-s-brand-alcoholic-beverages-may-contain-harmful-glass-fragments-0,Certain Woody’s brand Alcoholic Beverages may contain harmful glass fragments,"Certain Woody’s brand Alcoholic Beverages may contain harmful glass fragments      
       
  
                        
             
Starting date:
November 24, 2011
Type of communication:
Recall
Alert sub-type:
Expanded Health…",2011-11-24,Extraneous Material,Retail,"Manitoba Liquor Control Commission, Yukon Liquor Corporation, Nova Scotia Liquor Corporation, PEI Liquor Control Commission, NFLDLiquor Corporation, British Columbia Liquor Distribution Branch, Alberta Gaming and Liquor Commission, New Brunswick Liquor Corporation",Manitoba,Class 1
53,4155,https://recalls-rappels.canada.ca/en/alert-recall/certain-matperud-apiary-inc-brand-wildflower-honey-being-recalled-due-chemical,Certain Matperud Apiary Inc. brand Wildflower Honey is being recalled due to chemical residues,"Certain Matperud Apiary Inc. brand Wildflower Honey is being recalled due to chemical residues      
       
  
                        
             
Starting date:
November 24, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-24,Chemical,Retail,Matperud Apiary Inc.,Ontario,Class 2
54,4160,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-products-produced-est-1874-may-contain-listeria-monocytogenes,Certain cheese products produced by Est. 1874 may contain Listeria monocytogenes,"Certain cheese products produced by Est. 1874 may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 22, 2011
Type of communication:
Recall
Alert sub-type:
Expanded Health…",2011-11-22,Microbiological - Listeria,Retail,3903052 Canada Inc.,"Ontario, Quebec",Class 1
55,4161,https://recalls-rappels.canada.ca/en/alert-recall/various-brand-products-may-contain-listeria,Various brand products may contain Listeria,"Various brand products may contain Listeria      
       
  
                        
             
Starting date:
November 22, 2011
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological - Listeria…",2011-11-22,Microbiological - Listeria,Retail and Hotel/Restaurant/Institutional,3903052 Canada Inc.,"Alberta, Ontario, Quebec",Class 1
56,4162,https://recalls-rappels.canada.ca/en/alert-recall/certain-richardson-s-farm-market-brand-pasteurized-apple-cider-may-contain-salmonella,Certain Richardson's Farm Market brand Pasteurized Apple Cider may contain Salmonella bacteria,"Certain Richardson's Farm Market brand Pasteurized Apple Cider may contain Salmonella bacteria      
       
  
                        
             
Starting date:
November 18, 2011
Type of communication:
Recall
Alert sub-…",2011-11-18,Microbiological - Salmonella,Retail,Richardson Farms,Ontario,Class 2
57,4163,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-get-fresh-brand-veggie-cups,Undeclared egg and milk in certain Get Fresh brand Veggie Cups,"Undeclared egg and milk in certain Get Fresh brand Veggie Cups      
       
  
                        
             
Starting date:
November 18, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2011-11-18,"Allergen - Egg, Allergen - Milk",Retail,Fresh Direct Foods (2010) Ltd.,Alberta,Class 2
58,4164,https://recalls-rappels.canada.ca/en/alert-recall/lcbo-recalls-10-alcoholic-vodka-beverage-products,LCBO recalls 10 alcoholic vodka beverage products,"LCBO recalls 10 alcoholic vodka beverage products      
       
  
                        
             
Starting date:
November 17, 2011
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert
Subcategory:
Extraneous…",2011-11-17,Extraneous Material,Retail,Liquor Control Board Of Ontario,Ontario,Class 1
59,4165,https://recalls-rappels.canada.ca/en/alert-recall/certain-ginger-beef-choice-brand-ready-eat-products-may-contain-listeria-monocytogenes,Certain Ginger Beef Choice brand ready-to-eat products may contain Listeria monocytogenes,"Certain Ginger Beef Choice brand ready-to-eat products may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 16, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-16,Microbiological - Listeria,Retail,Ginger Beef Choice Ltd.,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 1
60,4166,https://recalls-rappels.canada.ca/en/alert-recall/certain-ginger-beef-choice-brand-ready-eat-special-combo-may-contain-listeria,Certain GINGER BEEF CHOICE brand READY-TO-EAT SPECIAL COMBO may contain Listeria monocytogenes,"Certain GINGER BEEF CHOICE brand READY-TO-EAT SPECIAL COMBO may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 16, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-16,Microbiological - Listeria,Retail,Ginger Beef Choice Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
61,4167,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-soy-certain-cream-wheat-brand-hot-cereal-3-minutes-cook-time,Undeclared soy in certain Cream of Wheat brand Hot Cereal (3 Minutes Cook Time),"Undeclared soy in certain Cream of Wheat brand Hot Cereal (3 Minutes Cook Time)      
       
  
                        
             
Starting date:
November 14, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2011-11-14,Allergen - Soy,Retail,C.B. Powell Limited,National,Class 3
62,4168,https://recalls-rappels.canada.ca/en/alert-recall/certain-fromagerie-marie-kade-brand-cheese-may-contain-listeria,Certain Fromagerie Marie Kadé brand cheese may contain Listeria,"Certain Fromagerie Marie Kadé brand cheese may contain Listeria      
       
  
                        
             
Starting date:
November 14, 2011
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2011-11-14,Microbiological - Listeria,"Hotel/Restaurant/Institutional, Hotel/Restaurant/Institutional",3903052 Canada Inc.,"Quebec, Quebec",Class 1
63,4169,https://recalls-rappels.canada.ca/en/alert-recall/certain-deschamps-brand-and-fromagerie-marie-kade-brand-cheeses-may-contain-listeria,Certain Deschamps brand and Fromagerie Marie Kadé brand cheeses may contain Listeria monocytogenes,"Certain Deschamps brand and Fromagerie Marie Kadé brand cheeses may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 11, 2011
Type of communication:
Recall
Alert sub-…",2011-11-11,Microbiological - Listeria,Retail,3903052 Canada Inc.,"Ontario, Quebec",Class 1
64,4170,https://recalls-rappels.canada.ca/en/alert-recall/certain-woody-s-brand-mexican-lime-alcoholic-vodka-beverage-may-contain-pieces-glass-0,Certain Woody's brand Mexican Lime Alcoholic Vodka Beverage may contain pieces of glass,"Certain Woody's brand Mexican Lime Alcoholic Vodka Beverage may contain pieces of glass      
       
  
                        
             
Starting date:
November 10, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-10,Extraneous Material,Retail,British Columbia Liquor Distribution Branch,British Columbia,Class 1
68,4172,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-siprus-and-fruit-farm-brand-products,Undeclared sulphites in certain Siprus and Fruit Farm brand products,"Undeclared sulphites in certain Siprus and Fruit Farm brand products      
       
  
                        
             
Starting date:
November 9, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2011-11-09,Allergen - Sulphites,Retail,Siprus Foods Inc.,Quebec,Class 3
69,4173,https://recalls-rappels.canada.ca/en/alert-recall/certain-dan-organic-brand-100-organic-pitted-prunes-are-being-recalled-due,Certain Dan-D-Organic brand 100% Organic Pitted Prunes are being recalled due to a microbiological issue,"Certain Dan-D-Organic brand 100% Organic Pitted Prunes are being recalled due to a microbiological issue      
       
  
                        
             
Starting date:
November 9, 2011
Type of communication:
Recall
Alert…",2011-11-09,Microbiological - Non harmful (Quality/Spoilage),"Retail, Retail",Dan-D-Foods Ltd.,"Ontario, Ontario",Class 3
70,4174,https://recalls-rappels.canada.ca/en/alert-recall/woody-s-brand-mexican-lime-alcoholic-vodka-beverage-may-contain-harmful-glass,Woody's brand Mexican Lime Alcoholic Vodka Beverage may contain harmful glass fragments,"Woody's brand Mexican Lime Alcoholic Vodka Beverage may contain harmful glass fragments      
       
  
                        
             
Starting date:
November 9, 2011
Type of communication:
Recall
Alert sub-type:…",2011-11-09,Extraneous Material,Retail,"Liquor Control Board Of Ontario, Nova Scotia Liquor Corporation, New Brunswick Liquor Corporation, Alberta Gaming and Liquor Commission",Ontario,Class 1
71,4175,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-lamontagne-brand-chocolate-products,Undeclared milk in certain Lamontagne brand chocolate products,"Undeclared milk in certain Lamontagne brand chocolate products      
       
  
                        
             
Starting date:
November 9, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2011-11-09,Allergen - Milk,Retail,Chocolate Lamontange Inc.,National,Class 2
72,4176,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-bumble-bar-brand-organic-energy-bars,Undeclared milk in certain Bumble Bar brand Organic Energy Bars,"Undeclared milk in certain Bumble Bar brand Organic Energy Bars      
       
  
                        
             
Starting date:
November 8, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2011-11-08,Allergen - Milk,Retail,Horizon Distributors Ltd.,"Alberta, British Columbia, Yukon",Class 2
88,4180,https://recalls-rappels.canada.ca/en/alert-recall/certain-raw-mussels-harvested-british-columbia-may-contain-paralytic-shellfish-toxin,Certain raw mussels harvested in British Columbia may contain paralytic shellfish toxin,"Certain raw mussels harvested in British Columbia may contain paralytic shellfish toxin      
       
  
                        
             
Starting date:
November 8, 2011
Type of communication:
Recall
Alert sub-type:
Health…",2011-11-08,Marine Biotoxin,Retail,Sawmill Creek Shellfish Company Ltd.,British Columbia,Class 1
92,4181,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-amul-brand-products,Undeclared milk in certain Amul brand products,"Undeclared milk in certain Amul brand products      
       
  
                        
             
Starting date:
November 8, 2011
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk
Hazard…",2011-11-08,Allergen - Milk,Retail,Tropical Impex,Ontario,Class 3
93,4182,https://recalls-rappels.canada.ca/en/alert-recall/certain-pacific-rim-shellfish-corp-brand-mussels-may-contain-marine-biotoxin,Certain Pacific Rim Shellfish Corp. brand Mussels may contain Marine Biotoxin,"Certain Pacific Rim Shellfish Corp. brand Mussels may contain Marine Biotoxin      
       
  
                        
             
Starting date:
November 7, 2011
Type of communication:
Recall
Alert sub-type:
Notification…",2011-11-07,Marine Biotoxin,"Retail, Retail",Pacific Rim Shellfish (2003) Corporation,"British Columbia, British Columbia",Class 2
94,4183,https://recalls-rappels.canada.ca/en/alert-recall/certain-farmed-mussels-may-contain-marine-biotoxin,Certain farmed mussels may contain Marine Biotoxin,"Certain farmed mussels may contain Marine Biotoxin      
       
  
                        
             
Starting date:
November 7, 2011
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Marine Biotoxin…",2011-11-07,Marine Biotoxin,Retail and Hotel/Restaurant/Institutional,Whaletown Bay Oysters,British Columbia,Class 2
95,4184,https://recalls-rappels.canada.ca/en/alert-recall/certain-gogo-quinoa-multigrains-brand-crunchy-muesli-may-contain-extraneous-material,Certain Gogo Quinoa Multigrains brand Crunchy Muesli may contain extraneous material,"Certain Gogo Quinoa Multigrains brand Crunchy Muesli may contain extraneous material      
       
  
                        
             
Starting date:
November 7, 2011
Type of communication:
Recall
Alert sub-type:
Notification…",2011-11-07,Extraneous Material,Retail,Cie 2 Ameriks Inc.,"Alberta, British Columbia, Ontario, Quebec",Class 3
96,4185,https://recalls-rappels.canada.ca/en/alert-recall/certain-sawmill-bay-brand-aquacultured-gallo-mussels-may-contain-marine-biotoxin,Certain Sawmill Bay brand Aquacultured Gallo Mussels may contain Marine Biotoxin,"Certain Sawmill Bay brand Aquacultured Gallo Mussels may contain Marine Biotoxin      
       
  
                        
             
Starting date:
November 7, 2011
Type of communication:
Recall
Alert sub-type:
Notification…",2011-11-07,Marine Biotoxin,Hotel/Restaurant/Institutional,Sawmill Creek Shellfish Company Ltd.,British Columbia,Class 1
