,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
10,2489,https://recalls-rappels.canada.ca/en/alert-recall/classic-sysco-and-david-roberts-brand-chocolate-chip-products-recalled-due-undeclared,Classic Sysco and David Roberts brand chocolate chip products recalled due to undeclared milk,"Classic Sysco and David Roberts brand chocolate chip products recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 18, 2014
Type of communication:
Recall
Alert sub-type:…",2014-12-18,Allergen - Milk,Hotel/Restaurant/Institutional,David Roberts Food Corporation,National,Class 2
11,2490,https://recalls-rappels.canada.ca/en/alert-recall/boulangerie-du-royaume-brand-breads-recalled-due-undeclared-milk,Boulangerie du Royaume brand breads recalled due to undeclared milk,"Boulangerie du Royaume brand breads recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 17, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-12-17,Allergen - Milk,Retail,Boulangerie Coop du Royaume,Quebec,Class 2
12,2491,https://recalls-rappels.canada.ca/en/alert-recall/distribution-sl-brand-chicken-products-recalled-due-salmonella,Distribution SL brand chicken products recalled due to Salmonella,"Distribution SL brand chicken products recalled due to Salmonella      
       
  
                        
             
Starting date:
December 17, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2014-12-17,Microbiological - Salmonella,Hotel/Restaurant/Institutional,9013-2382 Québec Inc.,"New Brunswick, Quebec, Newfoundland and Labrador",Class 2
13,2492,https://recalls-rappels.canada.ca/en/alert-recall/peanut-powder-recalled-sei-ying-trading-co-ltd-due-undeclared-milk,Peanut Powder recalled by Sei Ying Trading Co. Ltd. due to undeclared milk,"Peanut Powder recalled by Sei Ying Trading Co. Ltd. due to undeclared milk      
       
  
                        
             
Starting date:
December 17, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-12-17,Allergen - Milk,Retail,Sei Ying Trading Company Ltd.,British Columbia,Class 2
14,2493,https://recalls-rappels.canada.ca/en/alert-recall/our-chefs-brand-meat-products-sold-shoppers-drug-mart-1630-danforth-avenue-toronto,"From Our Chefs brand meat products sold at Shoppers Drug Mart, 1630 Danforth Avenue, Toronto, Ontario recalled due to possible improper refrigeration","From Our Chefs brand meat products sold at Shoppers Drug Mart, 1630 Danforth Avenue, Toronto, Ontario recalled due to possible improper refrigeration      
       
  
                        
             
Starting date:
December…",2014-12-16,Microbiological - Other,Retail,Shoppers Drug Mart,Ontario,Class 2
15,2494,https://recalls-rappels.canada.ca/en/alert-recall/franz-s-brand-ready-eat-meat-products-recalled-due-listeria-monocytogenes,Franz's brand ready-to-eat meat products recalled due to Listeria monocytogenes,"Franz's brand ready-to-eat meat products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
December 16, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-12-16,Microbiological - Listeria,Retail,Franz Roessl Holdings Limited,Ontario,Class 1
16,2495,https://recalls-rappels.canada.ca/en/alert-recall/meaoboe-and-kawka-muhymka-brand-products-recalled-due-undeclared-milk,Meaoboe and Kawka Muhymka brand products recalled due to undeclared milk,"Meaoboe and Kawka Muhymka brand products recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 15, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-12-15,Allergen - Milk,Retail,Wonderberry North America,"Alberta, British Columbia, Manitoba, Ontario, Quebec",Class 2
17,2496,https://recalls-rappels.canada.ca/en/alert-recall/ottogi-hash-curry-hice-curry-recalled-seoul-trading-corp-due-undeclared-milk-and,Ottogi Hash Curry (Hice Curry) recalled by Seoul Trading Corp due to undeclared milk and mustard,"Ottogi Hash Curry (Hice Curry) recalled by Seoul Trading Corp due to undeclared milk and mustard      
       
  
                        
             
Starting date:
December 15, 2014
Type of communication:
Recall
Alert sub-type…",2014-12-15,"Allergen - Milk, Allergen - Mustard",Retail,Seoul Trading Corp.,"Alberta, British Columbia, Manitoba",Class 3
18,2498,https://recalls-rappels.canada.ca/en/alert-recall/orientale-brand-chocolate-fondue-products-recalled-due-undeclared-milk,Orientale brand chocolate fondue products recalled due to undeclared milk,"Orientale brand chocolate fondue products recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 12, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-12-12,Allergen - Milk,Retail,Chocolat Harmonie Inc.,Quebec,Class 1
19,2499,https://recalls-rappels.canada.ca/en/alert-recall/serengeti-trading-brand-ready-eat-meat-products-recalled-due-undeclared-mustard-and,Serengeti Trading brand ready-to-eat meat products recalled due to undeclared mustard and sulphites,"Serengeti Trading brand ready-to-eat meat products recalled due to undeclared mustard and sulphites      
       
  
                        
             
Starting date:
December 12, 2014
Type of communication:
Recall
Alert sub-…",2014-12-12,"Allergen - Mustard, Allergen - Sulphites",Retail,SA Sausages,British Columbia,Class 1
20,2500,https://recalls-rappels.canada.ca/en/alert-recall/beverage-powders-imported-sei-ying-trading-company-ltd-recalled-due-undeclared-milk,Beverage powders imported by Sei Ying Trading Company Ltd. recalled due to undeclared milk,"Beverage powders imported by Sei Ying Trading Company Ltd. recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 11, 2014
Type of communication:
Recall
Alert sub-type:
Food…",2014-12-11,Allergen - Milk,Hotel/Restaurant/Institutional,Sei Ying Trading Company Ltd.,British Columbia,Class 2
21,2501,https://recalls-rappels.canada.ca/en/alert-recall/mayacamas-brand-mixes-recalled-due-undeclared-milk,Mayacamas brand mixes recalled due to undeclared milk,"Mayacamas brand mixes recalled due to undeclared milk      
       
  
                        
             
Starting date:
December 11, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory…",2014-12-11,Allergen - Milk,Retail,Tree of Life Canada,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 2
30,2504,https://recalls-rappels.canada.ca/en/alert-recall/delicia-brand-artichoke-quarters-recalled-due-presence-tin,Délicia brand Artichoke Quarters recalled due to presence of tin,"Délicia brand Artichoke Quarters recalled due to presence of tin      
       
  
                        
             
Starting date:
December 10, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2014-12-10,Chemical,Retail,Délices de la Forêt Valli,"British Columbia, Ontario, Quebec",Class 2
31,2506,https://recalls-rappels.canada.ca/en/alert-recall/greaves-brand-jam-and-marmalade-products-recalled-due-mould,Greaves brand jam and marmalade products recalled due to mould,"Greaves brand jam and marmalade products recalled due to mould      
       
  
                        
             
Starting date:
December 9, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2014-12-09,Microbiological - Non harmful (Quality/Spoilage),Retail,Greaves Jams & Marmalades Ltd.,"Alberta, Manitoba, Ontario",Class 3
32,2507,https://recalls-rappels.canada.ca/en/alert-recall/certain-macau-honghong-brand-cracker-products-may-contain-undeclared-sesame-and-almond,Certain Macau Honghong brand Cracker products may contain undeclared sesame and almond,"Certain Macau Honghong brand Cracker products may contain undeclared sesame and almond      
       
  
                        
             
Starting date:
December 5, 2014
Type of communication:
Recall
Alert sub-type:
Expanded…",2014-12-05,"Allergen - Sesame Seeds, Allergen - Tree Nut",Retail,Loc-Sky Trading Co. Ltd.,"Ontario, Quebec",Class 1
33,2508,https://recalls-rappels.canada.ca/en/alert-recall/dan-pak-brand-brittle-sesame-recalled-due-flavour,"Dan-D Pak brand ""Brittle - Sesame"" recalled due to off-flavour","Dan-D Pak brand ""Brittle - Sesame"" recalled due to off-flavour      
       
  
                        
             
Starting date:
December 3, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2014-12-03,Other,Retail,Dan-D-Foods Ltd.,British Columbia,Class 3
34,2509,https://recalls-rappels.canada.ca/en/alert-recall/your-fresh-market-brand-ground-beef-products-recalled-due-e-coli-o157h7,Your Fresh Market brand ground beef products recalled due to E. coli O157:H7,"Your Fresh Market brand ground beef products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
December 1, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2014-12-01,Microbiological - E. coli O157,Retail,Cargill Meat Solutions (Est. 700),"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
35,2510,https://recalls-rappels.canada.ca/en/alert-recall/macau-honghong-brand-crisp-cakes-walnut-cracker-recalled-due-undeclared-peanut,Macau Honghong brand Crisp Cakes Walnut Cracker recalled due to undeclared peanut,"Macau Honghong brand Crisp Cakes Walnut Cracker recalled due to undeclared peanut      
       
  
                        
             
Starting date:
November 28, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food…",2014-11-28,Allergen - Peanut,Retail,Loc-Sky Trading Co. Ltd.,"Ontario, Quebec",Class 1
39,2511,https://recalls-rappels.canada.ca/en/alert-recall/cool-runnings-brand-curry-powder-recalled-due-undeclared-peanut-and-almond,Cool Runnings brand Curry Powder recalled due to undeclared peanut and almond,"Cool Runnings brand Curry Powder recalled due to undeclared peanut and almond      
       
  
                        
             
Starting date:
November 28, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food…",2014-11-28,"Allergen - Peanut, Allergen - Tree Nut",Retail,Universal Impex Corp.,"Alberta, Ontario, Possibly National, Quebec",Class 1
40,2512,https://recalls-rappels.canada.ca/en/alert-recall/indican-brand-corriander-cumin-powder-recalled-due-undeclared-gluten,Indican brand Corriander + Cumin Powder recalled due to undeclared gluten,"Indican brand Corriander + Cumin Powder recalled due to undeclared gluten      
       
  
                        
             
Starting date:
November 28, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-11-28,Allergen - Gluten,Retail,Fruiticana Produce Ltd.,"Alberta, British Columbia",Class 3
41,2514,https://recalls-rappels.canada.ca/en/alert-recall/md-brand-products-recalled-due-undeclared-sulphites-1,MD brand products recalled due to undeclared sulphites,"MD brand products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
November 26, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-11-26,Allergen - Sulphites,Retail,Sathies Kumar (d.b.a. Kumar Trading),Ontario,Class 3
50,2516,https://recalls-rappels.canada.ca/en/alert-recall/dole-live-right-brand-double-dark-chocolate-bites-recalled-due-mould,Dole Live Right brand Double Dark Chocolate Bites recalled due to mould,"Dole Live Right brand Double Dark Chocolate Bites recalled due to mould      
       
  
                        
             
Starting date:
November 25, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2014-11-25,Microbiological - Non harmful (Quality/Spoilage),Retail,Dole Packaged Foods Company,National,Class 3
51,2517,https://recalls-rappels.canada.ca/en/alert-recall/fried-onion-recalled-canada-tong-enterprises-due-unsuitable-ingredients,Fried Onion recalled by Canada Tong Enterprises due to unsuitable ingredients,"Fried Onion recalled by Canada Tong Enterprises due to unsuitable ingredients      
       
  
                        
             
Starting date:
November 25, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-11-25,Other,"Retail, Hotel/Restaurant/Institutional",Canada Tong Enterprises,British Columbia,Class 3
52,2518,https://recalls-rappels.canada.ca/en/alert-recall/nha-trang-deli-inc-brand-beef-balls-recalled-due-listeria-monocytogenes,Nha Trang Deli Inc. brand Beef Balls recalled due to Listeria monocytogenes,"Nha Trang Deli Inc. brand Beef Balls recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
November 25, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-11-25,Microbiological - Listeria,Retail,Nha Trang Deli Inc.,British Columbia,Class 1
56,2519,https://recalls-rappels.canada.ca/en/alert-recall/dimpflmeier-brand-pumpernickel-roggenbrot-recalled-due-undeclared-milk,Dimpflmeier brand Pumpernickel Roggenbrot recalled due to undeclared milk,"Dimpflmeier brand Pumpernickel Roggenbrot recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 24, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-11-24,Allergen - Milk,Retail,Dimpflmeier Bakery Ltd.,Ontario,Class 2
57,2520,https://recalls-rappels.canada.ca/en/alert-recall/co-op-marketplace-brand-smokey-sweet-bbq-meat-products-recalled-due-undeclared-mustard,CO-OP The Marketplace brand Smokey Sweet BBQ meat products recalled due to undeclared mustard,"CO-OP The Marketplace brand Smokey Sweet BBQ meat products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
November 22, 2014
Type of communication:
Recall
Alert sub-type:…",2014-11-22,Allergen - Mustard,Retail,Federated Co-Operatives Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 1
58,2521,https://recalls-rappels.canada.ca/en/alert-recall/maggi-brand-healthy-soups-mixed-vegetable-recalled-due-undeclared-peanuts,Maggi brand Healthy Soups - Mixed Vegetable recalled due to undeclared peanuts,"Maggi brand Healthy Soups - Mixed Vegetable recalled due to undeclared peanuts      
       
  
                        
             
Starting date:
November 21, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-11-21,Allergen - Peanut,Retail,Surrey Super Market Ltd.,British Columbia,Class 3
59,2522,https://recalls-rappels.canada.ca/en/alert-recall/cool-runnings-brand-curry-powder-and-jamaican-style-curry-powder-recalled-due,Cool Runnings brand Curry Powder and Jamaican Style Curry Powder recalled due to undeclared peanut and almond,"Cool Runnings brand Curry Powder and Jamaican Style Curry Powder recalled due to undeclared peanut and almond      
       
  
                        
             
Starting date:
November 20, 2014
Type of communication:
Recall…",2014-11-20,"Allergen - Peanut, Allergen - Tree Nut",Retail,Universal Impex Corp.,"Alberta, Ontario, Possibly National, Quebec",Class 1
60,2523,https://recalls-rappels.canada.ca/en/alert-recall/crisp-rolls-and-crackers-recalled-uncle-t-food-ltd-due-unsuitable-ingredients,Crisp rolls and crackers recalled by Uncle T Food Ltd. due to unsuitable ingredients,"Crisp rolls and crackers recalled by Uncle T Food Ltd. due to unsuitable ingredients      
       
  
                        
             
Starting date:
November 19, 2014
Type of communication:
Recall
Alert sub-type:…",2014-11-19,Other,Retail,Uncle T Food Ltd.,"Alberta, British Columbia, Ontario",Class 3
61,2524,https://recalls-rappels.canada.ca/en/alert-recall/fox-hill-brand-gelato-recalled-due-underprocessing,Fox Hill brand gelato recalled due to underprocessing,"Fox Hill brand gelato recalled due to underprocessing      
       
  
                        
             
Starting date:
November 19, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2014-11-19,Microbiological - Other,Retail,Fox Hill Cheese House,Nova Scotia,Class 3
62,2525,https://recalls-rappels.canada.ca/en/alert-recall/duhaime-chocolate-brand-spreads-recalled-due-pieces-metal,Duhaime Chocolaté brand Spreads recalled due to pieces of metal,"Duhaime Chocolaté brand Spreads recalled due to pieces of metal      
       
  
                        
             
Starting date:
November 18, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2014-11-18,Extraneous Material,Retail,Verger Duhaime Inc.,Quebec,Class 3
63,2526,https://recalls-rappels.canada.ca/en/alert-recall/verka-brand-peanut-brittle-recalled-due-undeclared-sesame-seeds,Verka brand peanut brittle recalled due to undeclared sesame seeds,"Verka brand peanut brittle recalled due to undeclared sesame seeds      
       
  
                        
             
Starting date:
November 18, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2014-11-18,Allergen - Sesame Seeds,Retail,Verka Food International Ltd.,"Alberta, British Columbia",Class 2
64,2527,https://recalls-rappels.canada.ca/en/alert-recall/sweet-apple-cider-recalled-waupoose-estate-winery-due-presence-patulin,Sweet Apple Cider recalled by Waupoose Estate Winery due to presence of patulin,"Sweet Apple Cider recalled by Waupoose Estate Winery due to presence of patulin      
       
  
                        
             
Starting date:
November 18, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-11-18,Chemical,9433,Waupoose Estate Winery,Retail,Class 3
65,2528,https://recalls-rappels.canada.ca/en/alert-recall/mayacamas-brand-hollandaise-sauce-mix-recalled-due-undeclared-milk,Mayacamas brand Hollandaise Sauce Mix recalled due to undeclared milk,"Mayacamas brand Hollandaise Sauce Mix recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 18, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-11-18,Allergen - Milk,Retail,Tree of Life Canada,National,Class 2
66,2529,https://recalls-rappels.canada.ca/en/alert-recall/orthodox-coconut-palm-brand-coconut-juice-recalled-due-undeclared-milk,Orthodox Coconut Palm brand coconut juice recalled due to undeclared milk,"Orthodox Coconut Palm brand coconut juice recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 15, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-11-15,Allergen - Milk,Retail,"Dingshing Trading Ltd., Emme Food Enterprises Co. Ltd., J. L. Trading Co. Ltd., JC Bunny Bunny Trading Co. Ltd., Merilin International Trading Inc., New World Imports Ltd., Uncle T Food Ltd., Wonden Enterprises Ltd., Kam Wah Resources Co. Ltd.","Alberta, British Columbia, Manitoba, Ontario, Possibly National, Saskatchewan",Class 1
67,2530,https://recalls-rappels.canada.ca/en/alert-recall/ottogi-curry-products-recalled-due-undeclared-mustard-1,Ottogi curry products recalled due to undeclared mustard,"Ottogi curry products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
November 14, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2014-11-14,Allergen - Mustard,Retail,PK Trading Inc.,"Ontario, Possibly National",Class 1
76,2531,https://recalls-rappels.canada.ca/en/alert-recall/ortega-and-las-palmas-brand-taco-products-recalled-due-undeclared-peanut-and-almond,Ortega and Las Palmas brand taco products recalled due to undeclared peanut and almond,"Ortega and Las Palmas brand taco products recalled due to undeclared peanut and almond      
       
  
                        
             
Starting date:
November 14, 2014
Type of communication:
Recall
Alert sub-type:
Updated…",2014-11-14,"Allergen - Peanut, Allergen - Tree Nut",Retail,"B&G Foods Canada, ULC, B. H. Kosher Products","Ontario, Possibly National, Quebec",Class 1
77,2532,https://recalls-rappels.canada.ca/en/alert-recall/vinacafe-and-vinacafe-bh-wake-brands-coffee-products-recalled-due-undeclared-milk,Vinacafé and Vinacafé BH Wake-Up brands coffee products recalled due to undeclared milk,"Vinacafé and Vinacafé BH Wake-Up brands coffee products recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 13, 2014
Type of communication:
Recall
Alert sub-type:
Food…",2014-11-13,Allergen - Milk,Retail,"Thai Indochine Trading Inc., New World Imports Ltd.","New Brunswick, Ontario, Possibly National, Alberta, British Columbia, Saskatchewan",Class 1
78,2534,https://recalls-rappels.canada.ca/en/alert-recall/paradise-bakery-brand-products-recalled-due-undeclared-milk-sulphites-and-wheat,"Paradise Bakery brand products recalled due to undeclared milk, sulphites and wheat","Paradise Bakery brand products recalled due to undeclared milk, sulphites and wheat      
       
  
                        
             
Starting date:
November 13, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-11-13,"Allergen - Milk, Allergen - Sulphites, Allergen - Wheat",Retail,Paradise Bakery Ltd.,Newfoundland and Labrador,Class 3
79,2536,https://recalls-rappels.canada.ca/en/alert-recall/pc-brand-yogurt-products-recalled-due-spoilage,PC brand yogurt products recalled due to spoilage,"PC brand yogurt products recalled due to spoilage      
       
  
                        
             
Starting date:
November 12, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2014-11-12,Microbiological - Non harmful (Quality/Spoilage),Retail,Loblaw Companies Limited,National,Class 3
80,2537,https://recalls-rappels.canada.ca/en/alert-recall/peek-freans-brand-biscuits-recalled-due-undeclared-milk,Peek Freans brand biscuits recalled due to undeclared milk,"Peek Freans brand biscuits recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 12, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-11-12,Allergen - Milk,Retail,Iqbal Halal Foods,Ontario,Class 3
81,2538,https://recalls-rappels.canada.ca/en/alert-recall/ortega-brand-taco-seasoning-mix-recalled-due-undeclared-peanut-and-almond-1,Ortega brand Taco Seasoning Mix recalled due to undeclared peanut and almond,"Ortega brand Taco Seasoning Mix recalled due to undeclared peanut and almond      
       
  
                        
             
Starting date:
November 10, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-11-10,"Allergen - Peanut, Allergen - Tree Nut",Retail,B.H. Kosher Select Food Dist.,"Ontario, Possibly National, Quebec",Class 1
90,2539,https://recalls-rappels.canada.ca/en/alert-recall/marco-polo-brand-chocolate-covered-wafer-bars-recalled-due-undeclared-milk,Marco Polo brand chocolate covered wafer bars recalled due to undeclared milk,"Marco Polo brand chocolate covered wafer bars recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 10, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-11-10,Allergen - Milk,Retail,Omega Food Importers Co. Ltd.,National,Class 2
91,2540,https://recalls-rappels.canada.ca/en/alert-recall/rudolph-s-brand-breads-recalled-due-undeclared-milk,Rudolph's brand breads recalled due to undeclared milk,"Rudolph's brand breads recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 10, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-11-10,Allergen - Milk,Retail,Rudolph's Bakeries Ltd.,Ontario,Class 2
92,2541,https://recalls-rappels.canada.ca/en/alert-recall/krakus-brand-red-borscht-soup-recalled-due-undeclared-milk,Krakus brand Red Borscht Soup recalled due to undeclared milk,"Krakus brand Red Borscht Soup recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 7, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-11-07,Allergen - Milk,Retail,Tonsell International Inc.,"Ontario, Quebec",Class 1
93,2542,https://recalls-rappels.canada.ca/en/alert-recall/certain-aki-s-brand-pickle-and-chutney-products-recalled-due-undeclared-mustard,Certain Aki's brand pickle and chutney products recalled due to undeclared mustard,"Certain Aki's brand pickle and chutney products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
November 6, 2014
Type of communication:
Recall
Alert sub-type:
Updated…",2014-11-06,Allergen - Mustard,Retail,Aki's Fine Foods Ltd.,"Alberta, British Columbia, Manitoba, Ontario, Possibly National, Quebec",Class 1
97,2543,https://recalls-rappels.canada.ca/en/alert-recall/beehive-brand-corn-syrup-recalled-due-pieces-plastic,Beehive brand Corn Syrup recalled due to pieces of plastic,"Beehive brand Corn Syrup recalled due to pieces of plastic      
       
  
                        
             
Starting date:
November 6, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2014-11-06,Extraneous Material,Warehouse,"ACH Food Companies, Inc.",British Columbia,Class 3
98,2544,https://recalls-rappels.canada.ca/en/alert-recall/sesame-paste-product-recalled-due-undeclared-peanut-1,Sesame paste product recalled due to undeclared peanut,"Sesame paste product recalled due to undeclared peanut      
       
  
                        
             
Starting date:
November 5, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory…",2014-11-05,Allergen - Peanut,Retail,JC Bunny Bunny Trading Co. Ltd.,British Columbia,Class 1
