,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
10,3604,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-beef-burgers-may-contain-e-coli-o157h7-bacteria,Certain BUTCHER'S CHOICE Beef Burgers may contain E. coli O157:H7 bacteria,"Certain BUTCHER'S CHOICE Beef Burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
December 14, 2012
Type of communication:
Recall
Alert sub-type:
Updated Health…",2012-12-14,Microbiological - E. coli O157,Loblaw Companies Limited,Food Safety,General Public,Class 1
11,3605,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-pure-brand-cookies,Undeclared MILK in certain PURE brand COOKIES,"Undeclared MILK in certain PURE brand COOKIES      
       
  
                        
             
Starting date:
December 14, 2012
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk
Hazard…",2012-12-14,Allergen - Milk,Pure Indulgent Foods Inc.,Food Safety,General Public,Class 1
12,3606,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-tree-nut-certain-nature-s-path-brand-hemp-plus-granola,Undeclared tree nut in certain Nature's Path brand Hemp Plus Granola,"Undeclared tree nut in certain Nature's Path brand Hemp Plus Granola      
       
  
                        
             
Starting date:
December 13, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-12-13,Allergen - Tree Nut,7641,"British Columbia, Quebec",Hotel/Restaurant/Institutional,Class 3
13,3608,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-hickory-barbecue-beef-burgers-may-contain-e-coli-o157h7,Certain BUTCHER'S CHOICE HICKORY BARBECUE Beef Burgers may contain E. coli O157:H7 bacteria,"Certain BUTCHER'S CHOICE HICKORY BARBECUE Beef Burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
December 13, 2012
Type of communication:
Recall
Alert sub-type…",2012-12-13,Microbiological - E. coli O157,Retail,Loblaw Companies Limited,National,Class 1
14,3609,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-garlic-peppercorn-beef-burgers-may-contain-e-coli-o157h7,Certain Butcher's Choice Garlic Peppercorn Beef Burgers may contain E. coli O157:H7 bacteria,"Certain Butcher's Choice Garlic Peppercorn Beef Burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
December 12, 2012
Type of communication:
Recall
Alert sub-type…",2012-12-12,Microbiological - E. coli O157,Retail,Loblaw Companies Limited,National,Class 1
15,3610,https://recalls-rappels.canada.ca/en/alert-recall/certain-golden-boy-brand-inshell-mixed-nuts-may-contain-salmonella-bacteria-0,Certain Golden Boy brand Inshell Mixed Nuts may contain Salmonella bacteria,"Certain Golden Boy brand Inshell Mixed Nuts may contain Salmonella bacteria      
       
  
                        
             
Starting date:
December 12, 2012
Type of communication:
Recall
Alert sub-type:
Updated Health…",2012-12-12,Microbiological - Salmonella,Retail,Golden Boy Foods,National,Class 2
16,3611,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-hot-stuff-food-xpress-brand-pizza-and-calzone-products,Undeclared mustard in certain Hot Stuff Food Xpress brand pizza and calzone products,"Undeclared mustard in certain Hot Stuff Food Xpress brand pizza and calzone products      
       
  
                        
             
Starting date:
December 12, 2012
Type of communication:
Recall
Alert sub-type:
Allergy…",2012-12-12,Allergen - Mustard,Consumer,Canadian Trade House,National,Class 1
17,3612,https://recalls-rappels.canada.ca/en/alert-recall/certain-yuet-heung-yuen-brand-ground-bean-sauce-may-contain-microbiological,Certain Yuet Heung Yuen brand ground bean sauce may contain microbiological,"Certain Yuet Heung Yuen brand ground bean sauce may contain microbiological      
       
  
                        
             
Starting date:
December 11, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-12-11,Microbiological - Other,Retail,Kar Wah Trading Co. Ltd.,Quebec,Class 3
18,3613,https://recalls-rappels.canada.ca/en/alert-recall/certain-golden-boy-brand-inshell-mixed-nuts-may-contain-salmonella-bacteria,Certain Golden Boy brand Inshell mixed nuts may contain Salmonella bacteria,"Certain Golden Boy brand Inshell mixed nuts may contain Salmonella bacteria      
       
  
                        
             
Starting date:
December 11, 2012
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert…",2012-12-11,Microbiological - Salmonella,Retail,Golden Boy Foods,National,Class 2
19,3614,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-none-brand-mushroom-flavored-soybean-strips,Undeclared egg and milk in certain None brand mushroom flavored soybean strips,"Undeclared egg and milk in certain None brand mushroom flavored soybean strips      
       
  
                        
             
Starting date:
December 11, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-12-11,"Allergen - Egg, Allergen - Milk",Retail,Yang Tong Trading Inc.,"Ontario, Quebec",Class 2
20,3615,https://recalls-rappels.canada.ca/en/alert-recall/certain-buitoni-brand-pizzas-may-contain-pieces-metal,Certain Buitoni brand pizzas may contain pieces of metal,"Certain Buitoni brand pizzas may contain pieces of metal      
       
  
                        
             
Starting date:
December 11, 2012
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert
Subcategory:…",2012-12-11,Extraneous Material,Retail,Nestlé,National,Class 2
21,3616,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-great-value-brand-chicken-rice-condensed-soup,Undeclared egg in certain Great Value brand chicken rice condensed soup,"Undeclared egg in certain Great Value brand chicken rice condensed soup      
       
  
                        
             
Starting date:
December 10, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2012-12-10,Allergen - Egg,Retail,Walmart Canada Corp.,National,Class 3
22,3617,https://recalls-rappels.canada.ca/en/alert-recall/certain-fanny-bay-oysters-brand-various-farmed-oysters-may-contain-marine-biotoxin,Certain Fanny Bay Oysters brand various farmed oysters may contain marine biotoxin,"Certain Fanny Bay Oysters brand various farmed oysters may contain marine biotoxin      
       
  
                        
             
Starting date:
December 8, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-12-08,Marine Biotoxin,Retail and Hotel/Restaurant/Institutional,Taylor Shellfish Canada (Fanny Bay Oysters),British Columbia,Class 2
23,3618,https://recalls-rappels.canada.ca/en/alert-recall/certain-salish-mussels-brand-mussels-may-contain-marine-biotoxin,Certain Salish Mussels brand mussels may contain marine biotoxin,"Certain Salish Mussels brand mussels may contain marine biotoxin      
       
  
                        
             
Starting date:
December 7, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Marine…",2012-12-07,Marine Biotoxin,Retail,Taylor Shellfish Canada (Fanny Bay Oysters),"Alberta, British Columbia",Class 3
24,3619,https://recalls-rappels.canada.ca/en/alert-recall/certain-michel-jodoin-brand-vista-bella-rose-sparkling-apple-must-no-alcohol-may,Certain Michel Jodoin brand Vista Bella Rosé - Sparkling Apple Must No Alcohol may contain patulin,"Certain Michel Jodoin brand Vista Bella Rosé - Sparkling Apple Must No Alcohol may contain patulin      
       
  
                        
             
Starting date:
December 5, 2012
Type of communication:
Recall
Alert sub-type…",2012-12-05,Chemical,Retail,Cidrerie Michel Jodoin,Quebec,Class 3
25,3620,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-pure-and-second-cup-brand-various-chili-chocolate-mango-cookie,Undeclared milk in certain Pure and Second Cup brand various chili chocolate mango cookie,"Undeclared milk in certain Pure and Second Cup brand various chili chocolate mango cookie      
       
  
                        
             
Starting date:
December 5, 2012
Type of communication:
Recall
Alert sub-type:…",2012-12-05,Allergen - Milk,Retail,Pure Indulgent Foods Inc.,Alberta,Class 2
26,3621,https://recalls-rappels.canada.ca/en/alert-recall/certain-bulk-shell-ennis-variety-filberts-hazelnuts-may-contain-salmonella-bacteria,"Certain bulk, in-shell Ennis variety filberts (hazelnuts) may contain Salmonella bacteria","Certain bulk, in-shell Ennis variety filberts (hazelnuts) may contain Salmonella bacteria      
       
  
                        
             
Starting date:
December 5, 2012
Type of communication:
Recall
Alert sub-type:
Updated…",2012-12-05,Microbiological - Salmonella,Loblaw Companies Limited,Food Safety,General Public,Class 2
27,3623,https://recalls-rappels.canada.ca/en/alert-recall/certain-michel-jodoin-brand-vista-bella-sparkling-apple-must-no-alcohol-may-contain,Certain Michel Jodoin brand Vista Bella - Sparkling Apple Must No Alcohol may contain patulin,"Certain Michel Jodoin brand Vista Bella - Sparkling Apple Must No Alcohol may contain patulin      
       
  
                        
             
Starting date:
December 3, 2012
Type of communication:
Recall
Alert sub-type:…",2012-12-03,Chemical,Retail,Cidrerie Michel Jodoin,Quebec,Class 3
28,3624,https://recalls-rappels.canada.ca/en/alert-recall/certain-pre-packaged-shell-mixed-nuts-may-contain-salmonella-bacteria,Certain pre-packaged in-shell MIXED NUTS may contain Salmonella bacteria,"Certain pre-packaged in-shell MIXED NUTS may contain Salmonella bacteria      
       
  
                        
             
Starting date:
December 2, 2012
Type of communication:
Recall
Alert sub-type:
Updated Health Hazard…",2012-12-02,Microbiological - Salmonella,Retail,Loblaw Companies Limited,National,Class 2
29,3625,https://recalls-rappels.canada.ca/en/alert-recall/certain-pre-packaged-and-bulk-shell-filberts-hazelnuts-may-contain-salmonella-bacteria,Certain pre-packaged and bulk in-shell FILBERTS (HAZELNUTS) may contain Salmonella bacteria,"Certain pre-packaged and bulk in-shell FILBERTS (HAZELNUTS) may contain Salmonella bacteria      
       
  
                        
             
Starting date:
December 2, 2012
Type of communication:
Recall
Alert sub-type:…",2012-12-02,Microbiological - Salmonella,Retail,Loblaw Companies Limited,National,Class 2
30,3626,https://recalls-rappels.canada.ca/en/alert-recall/certain-compass-brand-shell-california-walnuts-may-contain-salmonella-bacteria,Certain Compass brand in-shell California Walnuts may contain Salmonella bacteria,"Certain Compass brand in-shell California Walnuts may contain Salmonella bacteria      
       
  
                        
             
Starting date:
November 30, 2012
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2012-11-30,Microbiological - Salmonella,Compass Food Sales,Food Safety,General Public,Class 2
31,3627,https://recalls-rappels.canada.ca/en/alert-recall/certain-veggie-patch-brand-ultimate-meatless-burger-may-contain-listeria-monocytogenes,Certain Veggie Patch brand Ultimate Meatless Burger may contain Listeria monocytogenes,"Certain Veggie Patch brand Ultimate Meatless Burger may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 30, 2012
Type of communication:
Recall
Alert sub-type:
Health…",2012-11-30,Microbiological - Listeria,Retail,Costco Wholesale Canada Inc.,"New Brunswick, Nova Scotia, Ontario, Quebec, Newfoundland and Labrador",Class 1
32,3628,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-and-gluten-mm-meat-shops-brand-marinated-barbecue-chicken-kabob,Undeclared mustard and gluten in M&M Meat Shops brand Marinated Barbecue Chicken Kabob,"Undeclared mustard and gluten in M&M Meat Shops brand Marinated Barbecue Chicken Kabob      
       
  
                        
             
Starting date:
November 28, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-28,"Allergen - Gluten, Allergen - Mustard",Retail,M & M Meat Shops Ltd.,National,Class 1
33,3629,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-various-dairy-free-vegan-candy-bars,Undeclared milk in various Dairy-free Vegan Candy Bars,"Undeclared milk in various Dairy-free Vegan Candy Bars      
       
  
                        
             
Starting date:
November 28, 2012
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2012-11-28,Allergen - Milk,Retail,Lennie Ciglen Distribution Inc.,National,Class 1
34,3630,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-flats-pure-brand-apricot-pecan-unique-savory-baked,Undeclared sulphites in certain Flats by Pure brand Apricot Pecan Unique Savory Baked Crackers,"Undeclared sulphites in certain Flats by Pure brand Apricot Pecan Unique Savory Baked Crackers      
       
  
                        
             
Starting date:
November 28, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-28,Allergen - Sulphites,Retail,Pure Indulgent Foods Inc.,"Alberta, British Columbia, Ontario",Class 3
35,3631,https://recalls-rappels.canada.ca/en/alert-recall/certain-eraa-brand-jaggery-may-contain-extraneous-material,Certain Eraa brand Jaggery may contain extraneous material,"Certain Eraa brand Jaggery may contain extraneous material      
       
  
                        
             
Starting date:
November 27, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2012-11-27,Extraneous Material,Retail,Eraa Supermarket Inc.,Ontario,Class 3
36,3632,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-halal-beef-hot-dogs-prepared-corsetti-meat-packers-ltd,Undeclared mustard in certain HALAL BEEF HOT DOGS prepared for CORSETTI MEAT PACKERS LTD.,"Undeclared mustard in certain HALAL BEEF HOT DOGS prepared for CORSETTI MEAT PACKERS LTD.      
       
  
                        
             
Starting date:
November 26, 2012
Type of communication:
Recall
Alert sub-type:
Health…",2012-11-26,Allergen - Mustard,Retail,Soloway Hot Dog Factory Inc.,Ontario,Class 1
37,3633,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-lees-brand-6-snowballs,Undeclared sulphites in certain Lees' brand 6 Snowballs,"Undeclared sulphites in certain Lees' brand 6 Snowballs      
       
  
                        
             
Starting date:
November 23, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Allergen…",2012-11-23,Allergen - Sulphites,Retail,Purity Factories Ltd.,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Nunavut, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador, Northwest Territories",Class 3
38,3634,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-various-brand-weiners,Undeclared mustard in certain various brand weiners,"Undeclared mustard in certain various brand weiners      
       
  
                        
             
Starting date:
November 23, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Allergen - Mustard…",2012-11-23,Allergen - Mustard,Hotel/Restaurant/Institutional,Soloway Hot Dog Factory Inc.,Ontario,Class 1
39,3635,https://recalls-rappels.canada.ca/en/alert-recall/certain-capital-brand-and-compliments-brand-ham-sausages-may-contain-listeria,Certain CAPITAL brand and COMPLIMENTS brand HAM SAUSAGES may contain Listeria monocytogenes,"Certain CAPITAL brand and COMPLIMENTS brand HAM SAUSAGES may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
November 22, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-22,Microbiological - Listeria,Retail,Capital Packers Inc.,National,Class 1
40,3636,https://recalls-rappels.canada.ca/en/alert-recall/certain-krown-brand-cherry-tomatoes-and-various-store-made-party-trays-containing,Certain KROWN brand CHERRY TOMATOES and various STORE-MADE PARTY TRAYS containing CHERRY TOMATOES may contain Salmonella bacteria,"Certain KROWN brand CHERRY TOMATOES and various STORE-MADE PARTY TRAYS containing CHERRY TOMATOES may contain Salmonella bacteria      
       
  
                        
             
Starting date:
November 21, 2012
Type of…",2012-11-21,Microbiological - Salmonella,Retail,"Canada Safeway Ltd., The Lid Company","Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 2
41,3637,https://recalls-rappels.canada.ca/en/alert-recall/certain-birtch-farms-and-estate-winery-brand-pumpkin-butter-may-contain-dangerous,Certain BIRTCH FARMS AND ESTATE WINERY brand PUMPKIN BUTTER may contain dangerous bacteria,"Certain BIRTCH FARMS AND ESTATE WINERY brand PUMPKIN BUTTER may contain dangerous bacteria      
       
  
                        
             
Starting date:
November 19, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-19,Microbiological - Clostridium botulinum,Retail,Birtch Farms And Estate Winery,Ontario,Class 1
42,3638,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-and-soy-certain-murray-s-brand-pineapple-topping-no-713,Undeclared milk and soy in certain Murray's brand Pineapple Topping No. 713,"Undeclared milk and soy in certain Murray's brand Pineapple Topping No. 713      
       
  
                        
             
Starting date:
November 19, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-11-19,"Allergen - Milk, Allergen - Soy",Hotel/Restaurant/Institutional,Richardson Foods Ltd.,National,Class 2
43,3639,https://recalls-rappels.canada.ca/en/alert-recall/certain-cocoa-cones-brand-white-confectionery-drop-cocoa-cone-may-contain-extraneous,Certain Cocoa Cones brand White Confectionery Drop Cocoa Cone may contain extraneous material,"Certain Cocoa Cones brand White Confectionery Drop Cocoa Cone may contain extraneous material      
       
  
                        
             
Starting date:
November 19, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-19,Extraneous Material,Retail,Indigo Books & Music Inc.,National,Class 3
44,3640,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-molinaro-s-brand-supremo-dunn-s-famous-smoked-meat-pizza,Undeclared mustard in certain Molinaro's brand Supremo Dunn's Famous Smoked Meat Pizza,"Undeclared mustard in certain Molinaro's brand Supremo Dunn's Famous Smoked Meat Pizza      
       
  
                        
             
Starting date:
November 19, 2012
Type of communication:
Recall
Alert sub-type…",2012-11-19,Allergen - Mustard,Retail,Molinaro's Fine Italian Foods Ltd,National,Class 1
45,3641,https://recalls-rappels.canada.ca/en/alert-recall/various-food-products-containing-peanuts-or-peanut-butter-recalled-sunland-inc-usa-1,"Various food products containing peanuts or peanut butter recalled by Sunland Inc., USA may contain Salmonella bacteria","Various food products containing peanuts or peanut butter recalled by Sunland Inc., USA may contain Salmonella bacteria      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication…",2012-11-16,Microbiological - Salmonella,Retail,Sun Pac Foods Ltd.,"National, Quebec",Class 2
54,3642,https://recalls-rappels.canada.ca/en/alert-recall/certain-shabros-brand-sesame-laddoo-may-contain-extraneous-material,Certain Shabros brand Sesame Laddoo may contain extraneous material,"Certain Shabros brand Sesame Laddoo may contain extraneous material      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2012-11-16,"Extraneous Material, Other",Retail,Shah Brothers Imports,"Manitoba, Ontario, Saskatchewan",Class 3
55,3643,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-campbell-s-v8-brand-golden-autumn-carrot-soup,Undeclared gluten in certain Campbell's V8 brand Golden Autumn Carrot Soup,"Undeclared gluten in certain Campbell's V8 brand Golden Autumn Carrot Soup      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-11-16,Allergen - Gluten,Retail,Campbell Company of Canada,National,Class 3
56,3644,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-lees-brand-luxury-mini-snowballs,Undeclared sulphites in certain Lees' brand Luxury Mini Snowballs,"Undeclared sulphites in certain Lees' brand Luxury Mini Snowballs      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2012-11-16,"Allergen - Other, Allergen - Sulphites",Retail,Coleman Group of Companies,Newfoundland and Labrador,Class 3
57,3645,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-david-roberts-two-road-brand-madeira-mix,Undeclared sulphites in certain David Roberts Two for the Road brand Madeira Mix,"Undeclared sulphites in certain David Roberts Two for the Road brand Madeira Mix      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2012-11-16,Allergen - Sulphites,7571,National,Retail,Class 3
58,3646,https://recalls-rappels.canada.ca/en/alert-recall/certain-tre-stelle-brand-grated-cheese-100-parmesan-may-contain-qualityspoilage,Certain Tre Stelle brand Grated Cheese 100% Parmesan may contain quality/spoilage,"Certain Tre Stelle brand Grated Cheese 100% Parmesan may contain quality/spoilage      
       
  
                        
             
Starting date:
November 16, 2012
Type of communication:
Recall
Alert sub-type:
Notification…",2012-11-16,Microbiological - Non harmful (Quality/Spoilage),7578,Arla Foods Incorporated,"Alberta, British Columbia, New Brunswick, Nova Scotia, Ontario, Quebec",Class 3
59,3647,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sesame-seeds-and-soy-certain-beary-berry-honey-brand-mandarin-sesame,Undeclared sesame seeds and soy in certain Beary Berry Honey brand Mandarin Sesame Dressing,"Undeclared sesame seeds and soy in certain Beary Berry Honey brand Mandarin Sesame Dressing      
       
  
                        
             
Starting date:
November 15, 2012
Type of communication:
Recall
Alert sub-type:…",2012-11-15,"Allergen - Sesame Seeds, Allergen - Soy",7579,Alberta,Retail,Class 3
60,3648,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-national-brand-apple-spread,Undeclared sulphites in certain National brand Apple Spread,"Undeclared sulphites in certain National brand Apple Spread      
       
  
                        
             
Starting date:
November 15, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Allergen…",2012-11-15,Allergen - Sulphites,Retail,Pak National Foods Ltd.,"Alberta, British Columbia, Ontario, Saskatchewan",Class 3
61,3650,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-certain-pc-brand-milk-chocolate-covered-raisins,Undeclared ALMONDS in certain PC brand MILK CHOCOLATE COVERED RAISINS,"Undeclared ALMONDS in certain PC brand MILK CHOCOLATE COVERED RAISINS      
       
  
                        
             
Starting date:
November 13, 2012
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2012-11-13,Allergen - Tree Nut,Retail,Loblaw Companies Limited,National,Class 2
62,3651,https://recalls-rappels.canada.ca/en/alert-recall/certain-selection-brand-baby-dill-garlic-pickles-may-contain-glass,Certain Selection brand Baby Dill with Garlic Pickles may contain glass,"Certain Selection brand Baby Dill with Garlic Pickles may contain glass      
       
  
                        
             
Starting date:
November 9, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2012-11-09,"Extraneous Material, Other",Retail,Metro Ontario Inc.,"Ontario, Quebec",Class 2
63,3652,https://recalls-rappels.canada.ca/en/alert-recall/certain-vh-steamers-brand-shanghai-ginger-beef-are-recalled,Certain VH Steamers brand Shanghai Ginger beef are recalled,"Certain VH Steamers brand Shanghai Ginger beef are recalled      
       
  
                        
             
Starting date:
November 7, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other…",2012-11-07,Other,Retail,Walmart Canada Corp.,National,Class 3
64,3653,https://recalls-rappels.canada.ca/en/alert-recall/certain-cilento-brand-burrata-fresh-pulled-cheese-may-contain-e-coli,Certain Cilento brand Burrata Fresh Pulled Cheese may contain E. coli,"Certain Cilento brand Burrata Fresh Pulled Cheese may contain E. coli      
       
  
                        
             
Starting date:
November 7, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2012-11-07,Microbiological - E. coli O157,Retail,Berchicci Importing Ltd.,"Ontario, Quebec",Class 2
65,3654,https://recalls-rappels.canada.ca/en/alert-recall/certain-duke-s-brand-dry-apple-cider-may-contain-qualityspoilage,Certain Duke's brand Dry Apple Cider may contain quality/spoilage,"Certain Duke's brand Dry Apple Cider may contain quality/spoilage      
       
  
                        
             
Starting date:
November 7, 2012
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2012-11-07,Microbiological - Non harmful (Quality/Spoilage),Retail,Tree Brewing Co. Ltd.,"Alberta, British Columbia",Class 3
